Timestamp,Status_Low_Byte,Status_High_Byte,Status_16bit,Checksum,Altitude
2025-07-08 17:26:51.218,1,0,1,171,5.656944274902344
2025-07-08 17:26:51.309,1,0,1,171,4.814125061035156
2025-07-08 17:26:51.408,1,0,1,171,4.5553364753723145
2025-07-08 17:26:51.495,1,0,1,171,4.651250839233398
2025-07-08 17:26:51.591,1,0,1,171,5.0474090576171875
2025-07-08 17:26:51.707,1,0,1,171,5.7568488121032715
2025-07-08 17:26:51.798,1,0,1,171,6.669878959655762
2025-07-08 17:26:51.900,1,0,1,171,7.708809852600098
2025-07-08 17:26:52.008,1,0,1,171,8.995595932006836
2025-07-08 17:26:52.213,1,0,1,171,11.652989387512207
2025-07-08 17:26:52.293,1,0,1,171,13.220033645629883
2025-07-08 17:26:52.389,1,0,1,171,15.429463386535645
2025-07-08 17:26:52.496,1,0,1,171,17.745439529418945
2025-07-08 17:26:52.594,1,0,1,171,20.279338836669922
2025-07-08 17:26:52.711,1,0,1,171,23.139392852783203
2025-07-08 17:26:52.807,1,0,1,171,26.0841007232666
2025-07-08 17:26:53.112,1,0,1,171,34.69500732421875
2025-07-08 17:26:53.214,1,0,1,171,36.384098052978516
2025-07-08 17:26:53.317,1,0,1,171,40.113861083984375
2025-07-08 17:26:53.402,1,0,1,171,43.896846771240234
2025-07-08 17:26:53.514,1,0,1,171,47.732234954833984
2025-07-08 17:26:53.613,1,0,1,171,51.7928581237793
2025-07-08 17:26:53.809,1,0,1,171,58.31340026855469
2025-07-08 17:26:53.908,1,0,1,171,62.04845428466797
2025-07-08 17:26:54.007,1,0,1,171,66.37272644042969
2025-07-08 17:26:54.093,1,0,1,171,71.0794677734375
2025-07-08 17:26:54.200,1,0,1,171,71.59008026123047
2025-07-08 17:26:54.295,1,0,1,171,72.44326782226562
2025-07-08 17:26:54.407,1,0,1,171,73.47076416015625
2025-07-08 17:26:54.610,1,0,1,171,77.4259262084961
2025-07-08 17:26:54.710,1,0,1,171,78.73138427734375
2025-07-08 17:26:54.810,1,0,1,171,80.33670043945312
2025-07-08 17:26:54.911,1,0,1,171,82.40557861328125
2025-07-08 17:26:54.996,1,0,1,171,84.38399505615234
2025-07-08 17:26:55.103,1,0,1,171,86.76239013671875
2025-07-08 17:26:55.198,3,0,3,173,89.61651611328125
2025-07-08 17:26:55.310,3,0,3,173,93.01921081542969
2025-07-08 17:26:55.606,3,0,3,173,102.149658203125
2025-07-08 17:26:55.709,3,0,3,173,106.22662353515625
2025-07-08 17:26:55.802,3,0,3,173,110.7663345336914
2025-07-08 17:26:55.897,3,0,3,173,115.99632263183594
2025-07-08 17:26:56.007,3,0,3,173,121.35865783691406
2025-07-08 17:26:56.097,3,0,3,173,127.3477783203125
2025-07-08 17:26:56.201,3,0,3,173,132.74928283691406
2025-07-08 17:26:56.406,3,0,3,173,139.59335327148438
2025-07-08 17:26:56.507,3,0,3,173,145.6578369140625
2025-07-08 17:26:56.596,3,0,3,173,152.44854736328125
2025-07-08 17:26:56.710,3,0,3,173,159.447509765625
2025-07-08 17:26:56.797,3,0,3,173,166.9193115234375
2025-07-08 17:26:56.910,3,0,3,173,174.77127075195312
2025-07-08 17:26:56.995,3,0,3,173,183.26226806640625
2025-07-08 17:26:57.135,3,0,3,173,192.1024169921875
2025-07-08 17:26:57.202,3,0,3,173,201.4820556640625
2025-07-08 17:26:57.407,3,0,3,173,209.491943359375
2025-07-08 17:26:57.509,3,0,3,173,217.95462036132812
2025-07-08 17:26:57.609,3,0,3,173,226.8767852783203
2025-07-08 17:26:57.709,3,0,3,173,236.2281951904297
2025-07-08 17:26:57.796,3,0,3,173,245.99465942382812
2025-07-08 17:26:57.907,3,0,3,173,256.23956298828125
2025-07-08 17:26:58.007,3,0,3,173,266.92779541015625
2025-07-08 17:26:58.112,3,0,3,173,277.5353088378906
2025-07-08 17:26:58.309,3,0,3,173,283.60247802734375
2025-07-08 17:26:58.410,3,0,3,173,294.684326171875
2025-07-08 17:26:58.512,3,0,3,173,306.15838623046875
2025-07-08 17:26:58.612,3,0,3,173,317.1018371582031
2025-07-08 17:26:58.698,3,0,3,173,326.9070739746094
2025-07-08 17:26:58.809,3,0,3,173,337.23046875
2025-07-08 17:26:58.909,3,0,3,173,348.5429382324219
2025-07-08 17:26:59.111,3,0,3,173,351.93994140625
2025-07-08 17:26:59.212,3,0,3,173,363.52923583984375
2025-07-08 17:26:59.311,3,0,3,173,375.3461608886719
2025-07-08 17:26:59.411,3,0,3,173,387.3177185058594
2025-07-08 17:26:59.512,3,0,3,173,399.3223876953125
2025-07-08 17:26:59.596,3,0,3,173,411.4050598144531
2025-07-08 17:26:59.710,3,0,3,173,423.3956298828125
2025-07-08 17:26:59.810,3,0,3,173,435.5754699707031
