Time_Seconds,Altitude_Meters,Event_Type,Event_Message
0.132,0.00,,
0.233,0.00,,
0.381,0.01,,
0.487,0.02,,
0.593,0.06,,
0.710,0.13,,
0.818,0.24,,
0.929,0.39,,
1.040,0.57,,
1.161,0.79,,
1.266,10.42,,
1.374,10.42,,
1.478,13.31,,
1.586,16.54,,
1.689,20.10,,
1.800,24.00,,
1.914,28.22,,
2.020,3.28,,
2.129,37.64,,
2.240,42.84,,
2.353,48.35,,
2.456,54.20,,
2.566,54.20,,
2.677,60.34,,
2.797,70.15,,
2.903,86.24,,
3.014,11.35,,
3.120,16.00,,
3.226,21.72,,
3.332,28.18,,
3.442,35.50,,
3.550,43.70,,
3.658,52.75,,
3.765,52.75,,
3.872,62.65,,
3.979,73.38,,
4.085,84.91,,
4.195,97.23,,
4.303,110.32,,
4.412,124.17,,
4.516,138.79,,
4.621,154.17,,
4.727,170.29,,
4.836,187.15,,
4.939,187.15,,
5.043,204.74,,
5.147,223.04,,
5.250,242.05,,
5.358,261.74,,
5.460,282.10,,
5.565,303.12,,
5.670,324.76,,
5.783,347.02,,
5.890,366.34,,
5.995,389.67,,
6.105,389.67,,
6.217,413.57,,
6.325,438.01,,
6.428,462.97,,
6.531,488.38,,
6.633,514.20,,
6.740,535.91,,
6.842,560.47,,
6.947,587.16,,
7.052,608.29,,
7.161,627.25,,
7.269,627.25,,
7.376,654.54,,
7.481,681.97,,
7.589,706.25,,
7.694,733.86,,
7.807,761.51,,
7.913,789.19,,
8.022,816.89,,
8.130,844.57,,
8.247,872.23,,
8.358,899.84,,
8.467,899.84,,
8.574,927.38,,
8.678,954.83,,
8.785,982.16,,
8.892,1009.40,,
9.002,1036.40,,
9.104,1063.30,,
9.206,1090.00,,
9.307,1116.50,,
9.408,1142.90,,
9.513,1169.10,,
9.625,1169.10,,
9.732,1195.00,,
9.839,1220.80,,
9.950,1246.50,,
10.058,1271.90,,
10.169,1297.10,,
10.273,1322.10,,
10.381,1347.00,,
10.488,1371.70,,
10.600,1396.20,,
10.710,1420.50,,
10.819,1420.50,,
10.926,1444.60,,
11.032,1468.50,,
11.142,1492.30,,
11.251,1515.90,,
11.357,1539.30,,
11.466,1562.60,,
11.575,1585.60,,
11.680,1608.50,,
11.793,1631.30,,
11.921,1653.80,,
12.035,1653.80,,
12.145,1676.20,,
12.256,1698.50,,
12.367,1720.60,,
12.475,1742.50,,
12.582,1764.20,,
12.695,1785.80,,
12.803,1807.30,,
12.911,1828.50,,
13.016,1849.70,,
13.129,1870.60,,
13.242,1870.60,,
13.352,1891.40,,
13.469,1912.10,,
13.579,1932.60,,
13.687,1953.00,,
13.799,1973.20,,
13.906,1993.20,,
14.017,2013.10,,
14.123,2032.90,,
14.236,2052.50,,
14.353,2072.00,,
14.462,2072.00,,
14.571,2091.30,,
14.674,2110.50,,
14.783,2129.50,,
14.887,2148.40,,
14.991,2167.10,,
15.099,2185.70,,
15.208,2204.20,,
15.315,2222.50,,
15.426,2240.70,,
15.534,2258.80,,
15.641,2258.80,,
15.752,2276.70,,
15.862,2294.50,,
15.969,2312.10,,
16.079,2329.60,,
16.188,2347.00,,
16.296,2364.30,,
16.407,2381.40,,
16.604,2398.40,,
16.713,2415.20,,
16.821,2431.90,,
16.932,2431.90,,
17.040,2448.50,,
17.152,2465.00,,
17.263,2481.30,,
17.369,2497.50,,
17.479,2513.50,,
17.587,2529.50,,
17.691,2545.30,,
17.795,2561.00,,
17.900,2576.60,,
18.010,2592.00,,
18.114,2592.00,,
18.221,2607.30,,
18.331,2622.50,,
18.439,2637.60,,
18.549,2652.50,,
18.657,2667.30,,
18.764,2682.00,,
18.872,2696.60,,
18.980,2711.00,,
19.085,2725.40,,
19.193,2739.60,,
19.303,2739.60,,
19.407,2753.70,,
19.513,2767.60,,
19.621,2781.50,,
19.730,2795.20,,
19.845,2808.80,,
19.954,2822.30,,
20.063,2835.70,,
20.178,2849.00,,
20.290,2862.10,,
20.402,2875.10,,
20.511,2875.10,,
20.619,2888.00,,
20.727,2900.80,,
20.835,2913.50,,
20.940,2926.10,,
21.049,2938.50,,
21.158,2950.80,,
21.270,2963.10,,
21.378,2975.20,,
21.485,2987.20,,
21.607,2999.00,,
21.716,2999.00,,
21.824,3010.80,,
21.930,3022.50,,
22.031,3034.00,,
22.133,3045.40,,
22.243,3056.80,,
22.357,3068.00,,
22.465,3079.10,,
22.575,3090.00,,
22.688,3100.90,,
22.791,3111.70,,
22.899,3111.70,,
23.007,3122.30,,
23.113,3132.90,,
23.219,3143.30,,
23.332,3153.60,,
23.436,3163.90,,
23.540,3174.00,,
23.651,3184.00,,
23.762,3193.90,,
23.866,3203.60,,
23.981,3213.30,,
24.088,3213.30,,
24.190,3222.90,,
24.303,3232.40,,
24.409,3241.70,,
24.513,3251.00,,
24.620,3260.10,,
24.728,3269.10,,
24.841,3278.10,,
24.950,3286.90,,
25.061,3295.60,,
25.168,3304.20,,
25.278,3304.20,,
25.387,3312.70,,
25.493,3321.10,,
25.599,3329.40,,
25.710,3337.60,,
25.837,3345.70,,
25.967,3353.70,,
26.099,3361.60,,
26.233,3369.30,,
26.364,3377.00,,
26.487,3384.60,,
26.610,3384.60,,
26.730,3392.00,,
26.860,3399.40,,
26.972,3406.70,,
27.077,3413.80,,
27.186,3420.90,,
27.304,3427.80,,
27.409,3434.70,,
27.519,3441.40,,
27.629,3448.00,,
27.737,3454.60,,
27.849,3454.60,,
27.960,3461.00,,
28.072,3467.30,,
28.183,3473.60,,
28.291,3479.70,,
28.399,3485.70,,
28.513,3491.70,,
28.623,3497.50,,
28.729,3503.20,,
28.839,3508.80,,
28.953,3514.40,,
29.059,3514.40,,
29.164,3519.80,,
29.279,3525.10,,
29.391,3530.30,,
29.502,3535.50,,
29.614,3540.50,,
29.723,3545.40,,
29.831,3550.20,,
29.940,3554.90,,
30.056,3559.50,,
30.168,3564.10,,
30.300,3564.10,,
30.407,3568.50,,
30.513,3572.80,,
30.627,3577.00,,
30.735,3581.10,,
30.845,3585.20,,
30.953,3589.10,,
31.068,3592.90,,
31.175,3596.60,,
31.289,3600.30,,
31.400,3603.80,,
31.504,3603.80,,
31.611,3607.20,,
31.716,3610.50,,
31.824,3613.80,,
31.937,3616.90,,
32.045,3619.90,,
32.154,3622.80,,
32.269,3625.70,,
32.379,3628.40,,
32.485,3631.00,,
32.595,3633.60,,
32.706,3633.60,,
32.814,3636.00,,
32.919,3638.40,,
33.023,3640.60,,
33.135,3642.70,,
33.240,3644.80,,
33.351,3646.70,,
33.459,3648.60,,
33.567,3650.30,,
33.675,3652.00,,
33.786,3653.50,,
33.889,3653.50,,
33.995,3655.00,,
34.105,3656.30,,
34.211,3657.60,,
34.321,3658.70,,
34.430,3659.80,,
34.557,3660.80,,
34.668,3661.60,,
34.775,3662.40,,
34.885,3663.10,,
34.995,3663.60,,
35.105,3663.60,,
35.209,3664.10,,
35.318,3664.50,,
35.430,3664.80,,
35.539,3665.00,,
35.654,3665.00,,
35.764,3665.00,,
35.876,3665.00,,
35.990,3664.90,,
36.099,3664.80,,
36.208,3664.70,,
36.320,3664.70,,
36.428,3664.50,,
36.545,3664.40,,
36.656,3664.10,,
36.765,3663.90,,
36.883,3663.70,,
36.993,3663.40,,
37.102,3663.10,,
37.216,3662.70,,
37.325,3662.30,,
37.433,3661.90,,
37.541,3661.90,,
37.649,3661.50,,
37.759,3661.00,,
37.867,3660.60,,
37.974,3660.00,,
38.084,3659.50,,
38.198,3658.90,,
38.305,3658.20,,
38.412,3657.60,,
38.525,3656.90,,
38.632,3656.10,,
38.745,3656.10,,
38.864,3655.30,,
38.976,3654.50,,
39.087,3653.60,,
39.200,3652.70,,
39.316,3651.70,,
39.444,3650.70,,
39.545,3649.70,,
39.666,3648.50,,
39.783,3647.40,,
39.895,3646.10,,
40.012,3646.10,,
40.124,3644.80,,
40.234,3643.40,,
40.343,3642.00,,
40.463,3640.40,,
40.576,3638.80,,
40.688,3637.10,,
40.803,3635.30,,
40.913,3633.30,,
41.025,3631.30,,
41.136,3629.10,,
41.252,3629.10,,
41.363,3626.80,,
41.474,3624.40,,
41.584,3621.80,,
41.694,3618.90,,
41.803,3615.90,,
