Time_Seconds,Altitude_Meters,Event_Type,Event_Message
0.117,0.00,,
0.218,0.00,,
0.326,0.01,,
0.428,0.02,,
0.529,0.06,,
0.644,0.13,,
0.754,0.24,,
0.857,0.39,,
0.961,0.57,,
1.070,0.79,,
1.171,10.42,,
1.273,10.42,,
1.374,13.31,,
1.479,16.54,,
1.593,20.10,,
1.702,24.00,,
1.812,28.22,,
1.922,3.28,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
