Time_Seconds,Altitude_Meters,Event_Type,Event_Message
0.127,0.00,,
0.231,0.00,,
0.357,0.01,,
0.458,0.02,,
0.559,0.06,,
0.661,0.13,,
0.762,0.24,,
0.863,0.39,,
0.972,0.57,,
1.080,0.79,,
1.182,10.42,,
1.282,10.42,,
1.383,13.31,,
1.484,16.54,,
1.586,20.10,,
1.689,24.00,,
1.793,28.22,,
1.895,3.28,,
2.025,37.64,,
2.129,42.84,,
2.316,48.35,,
2.417,54.20,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
