Timestamp,Status_Low_Byte,Status_High_Byte,Status_16bit,Checksum,Altitude
2025-07-08 17:26:05.629,0,0,0,170,-4944.47021484375
2025-07-08 17:26:05.707,0,0,0,170,-4979.94677734375
2025-07-08 17:26:05.910,1,0,1,171,-5049.9228515625
2025-07-08 17:26:05.995,1,0,1,171,-5083.92333984375
2025-07-08 17:26:06.107,1,0,1,171,-5117.7158203125
2025-07-08 17:26:06.293,1,0,1,171,-5183.17822265625
2025-07-08 17:26:06.406,1,0,1,171,-5216.64599609375
2025-07-08 17:26:06.501,1,0,1,171,-5250.73291015625
2025-07-08 17:26:06.613,1,0,1,171,-29.591196060180664
2025-07-08 17:26:06.712,1,0,1,171,-4.16223669052124
2025-07-08 17:26:06.816,1,0,1,171,3.607534646987915
2025-07-08 17:26:07.011,1,0,1,171,13.073074340820312
2025-07-08 17:26:07.096,1,0,1,171,18.24225425720215
2025-07-08 17:26:07.198,1,0,1,171,23.051937103271484
2025-07-08 17:26:07.292,1,0,1,171,28.033374786376953
2025-07-08 17:26:07.390,1,0,1,171,33.01460266113281
2025-07-08 17:26:07.594,1,0,1,171,40.82207489013672
2025-07-08 17:26:07.702,1,0,1,171,46.057498931884766
2025-07-08 17:26:07.807,1,0,1,171,50.77034378051758
2025-07-08 17:26:08.004,1,0,1,171,58.207061767578125
2025-07-08 17:26:08.108,1,0,1,171,61.520042419433594
2025-07-08 17:26:08.203,1,0,1,171,64.89887237548828
