Timestamp,Status_Low_Byte,Status_High_Byte,Status_16bit,Checksum,Altitude
2025-07-09 13:06:41.173,3,0,3,173,584.9194946289062
2025-07-09 13:06:41.270,3,0,3,173,605.2617797851562
2025-07-09 13:06:41.371,3,0,3,173,625.7597045898438
2025-07-09 13:06:41.471,3,0,3,173,646.7403564453125
2025-07-09 13:06:41.676,3,0,3,173,685.1221313476562
2025-07-09 13:06:41.771,3,0,3,173,701.6774291992188
2025-07-09 13:06:41.872,3,0,3,173,722.3797607421875
2025-07-09 13:06:41.969,3,0,3,173,742.7255249023438
2025-07-09 13:06:42.079,3,0,3,173,763.8060302734375
2025-07-09 13:06:42.169,3,0,3,173,783.8517456054688
2025-07-09 13:06:42.268,3,0,3,173,804.3355712890625
2025-07-09 13:06:42.375,3,0,3,173,825.246826171875
2025-07-09 13:06:42.571,3,0,3,173,866.131103515625
2025-07-09 13:06:42.672,3,0,3,173,884.6298828125
2025-07-09 13:06:42.772,3,0,3,173,902.2258911132812
2025-07-09 13:06:42.873,3,0,3,173,917.9631958007812
2025-07-09 13:06:42.970,3,0,3,173,936.8999633789062
2025-07-09 13:06:43.066,3,0,3,173,956.286865234375
2025-07-09 13:06:43.172,3,0,3,173,976.273193359375
2025-07-09 13:06:43.270,3,0,3,173,996.6535034179688
2025-07-09 13:06:43.477,3,0,3,173,1034.4466552734375
2025-07-09 13:06:43.568,3,0,3,173,1053.584716796875
2025-07-09 13:06:43.669,3,0,3,173,1073.2431640625
2025-07-09 13:06:43.766,3,0,3,173,1093.525634765625
2025-07-09 13:06:43.868,3,0,3,173,1114.21728515625
2025-07-09 13:06:43.978,3,0,3,173,1135.7633056640625
2025-07-09 13:06:44.068,3,0,3,173,1154.4505615234375
2025-07-09 13:06:44.174,3,0,3,173,1173.78466796875
2025-07-09 13:06:44.370,3,0,3,173,1208.4356689453125
2025-07-09 13:06:44.470,3,0,3,173,1227.0484619140625
2025-07-09 13:06:44.571,3,0,3,173,1246.5936279296875
2025-07-09 13:06:44.673,3,0,3,173,1266.09326171875
2025-07-09 13:06:44.774,3,0,3,173,1285.84423828125
2025-07-09 13:06:44.876,3,0,3,173,1305.97412109375
2025-07-09 13:06:44.972,3,0,3,173,1326.442626953125
2025-07-09 13:06:45.075,3,0,3,173,1347.3582763671875
2025-07-09 13:06:45.273,3,0,3,173,1383.305419921875
2025-07-09 13:06:45.373,3,0,3,173,1400.74658203125
2025-07-09 13:06:45.472,3,0,3,173,1418.6849365234375
2025-07-09 13:06:45.572,3,0,3,173,1437.0625
2025-07-09 13:06:45.674,3,0,3,173,1455.9771728515625
2025-07-09 13:06:45.771,3,0,3,173,1475.235595703125
2025-07-09 13:06:45.873,3,0,3,173,1495.2100830078125
2025-07-09 13:06:45.969,3,0,3,173,1514.8824462890625
2025-07-09 13:06:46.169,3,0,3,173,1548.1517333984375
2025-07-09 13:06:46.272,3,0,3,173,1567.248779296875
2025-07-09 13:06:46.373,3,0,3,173,1586.6173095703125
2025-07-09 13:06:46.470,3,0,3,173,1606.611328125
2025-07-09 13:06:46.571,3,0,3,173,1624.2947998046875
2025-07-09 13:06:46.667,3,0,3,173,1641.921630859375
2025-07-09 13:06:46.765,3,0,3,173,1660.0233154296875
2025-07-09 13:06:46.969,3,0,3,173,1691.228271484375
2025-07-09 13:06:47.072,3,0,3,173,1709.1805419921875
2025-07-09 13:06:47.168,3,0,3,173,1727.017822265625
2025-07-09 13:06:47.273,3,0,3,173,1745.0023193359375
2025-07-09 13:06:47.372,3,0,3,173,1763.2454833984375
2025-07-09 13:06:47.473,3,0,3,173,1781.7044677734375
2025-07-09 13:06:47.569,3,0,3,173,1800.4951171875
2025-07-09 13:06:47.776,3,0,3,173,1832.2144775390625
2025-07-09 13:06:47.877,3,0,3,173,1847.904052734375
2025-07-09 13:06:47.966,3,0,3,173,1863.9688720703125
2025-07-09 13:06:48.067,3,0,3,173,1880.48974609375
2025-07-09 13:06:48.173,3,0,3,173,1897.1744384765625
2025-07-09 13:06:48.268,3,0,3,173,1914.245849609375
2025-07-09 13:06:48.377,3,0,3,173,1932.0152587890625
2025-07-09 13:06:48.470,3,0,3,173,1949.22412109375
2025-07-09 13:06:48.668,7,0,7,177,1978.4417724609375
2025-07-09 13:06:48.768,7,0,7,177,1995.0941162109375
2025-07-09 13:06:48.869,7,0,7,177,2012.064453125
2025-07-09 13:06:48.975,7,0,7,177,2029.5526123046875
2025-07-09 13:06:49.076,7,0,7,177,2044.785400390625
2025-07-09 13:06:49.167,7,0,7,177,2060.414306640625
2025-07-09 13:06:49.275,7,0,7,177,2076.288330078125
2025-07-09 13:06:49.374,7,0,7,177,2092.15087890625
2025-07-09 13:06:49.570,7,0,7,177,2119.498291015625
2025-07-09 13:06:49.674,7,0,7,177,2135.26611328125
2025-07-09 13:06:49.775,7,0,7,177,2150.783203125
2025-07-09 13:06:49.875,7,0,7,177,2166.503662109375
2025-07-09 13:06:49.972,7,0,7,177,2182.3974609375
2025-07-09 13:06:50.068,7,0,7,177,2198.55517578125
2025-07-09 13:06:50.174,7,0,7,177,2214.952392578125
2025-07-09 13:06:50.274,7,0,7,177,2229.83349609375
2025-07-09 13:06:50.469,7,0,7,177,2254.9169921875
2025-07-09 13:06:50.575,7,0,7,177,2268.970947265625
2025-07-09 13:06:50.675,7,0,7,177,2283.16015625
2025-07-09 13:06:50.772,7,0,7,177,2297.6728515625
2025-07-09 13:06:50.869,7,0,7,177,2312.67822265625
2025-07-09 13:06:50.977,7,0,7,177,2327.4228515625
2025-07-09 13:06:51.076,7,0,7,177,2342.52392578125
2025-07-09 13:06:51.166,7,0,7,177,2357.4453125
2025-07-09 13:06:51.367,7,0,7,177,2382.493896484375
2025-07-09 13:06:51.468,7,0,7,177,2397.26025390625
2025-07-09 13:06:51.570,7,0,7,177,2410.15625
2025-07-09 13:06:51.671,7,0,7,177,2423.200927734375
2025-07-09 13:06:51.769,7,0,7,177,2436.474609375
2025-07-09 13:06:51.873,7,0,7,177,2449.94482421875
2025-07-09 13:06:51.971,7,0,7,177,2463.779296875
2025-07-09 13:06:52.071,7,0,7,177,2477.558837890625
2025-07-09 13:06:52.275,7,0,7,177,2500.945556640625
2025-07-09 13:06:52.372,7,0,7,177,2514.22265625
2025-07-09 13:06:52.474,7,0,7,177,2527.557373046875
2025-07-09 13:06:52.574,7,0,7,177,2541.031494140625
2025-07-09 13:06:52.674,7,0,7,177,2554.709228515625
2025-07-09 13:06:52.774,7,0,7,177,2567.251708984375
2025-07-09 13:06:52.878,7,0,7,177,2579.779296875
2025-07-09 13:06:53.074,7,0,7,177,2600.678955078125
2025-07-09 13:06:53.174,7,0,7,177,2612.54638671875
2025-07-09 13:06:53.275,7,0,7,177,2624.690185546875
2025-07-09 13:06:53.377,7,0,7,177,2637.24560546875
2025-07-09 13:06:53.472,7,0,7,177,2649.675537109375
2025-07-09 13:06:53.573,7,0,7,177,2662.154296875
2025-07-09 13:06:53.673,7,0,7,177,2674.74658203125
2025-07-09 13:06:53.869,7,0,7,177,2695.501708984375
2025-07-09 13:06:53.966,7,0,7,177,2707.65966796875
2025-07-09 13:06:54.073,7,0,7,177,2718.722412109375
2025-07-09 13:06:54.173,7,0,7,177,2729.659912109375
2025-07-09 13:06:54.276,7,0,7,177,2740.78271484375
2025-07-09 13:06:54.373,7,0,7,177,2752.08056640625
2025-07-09 13:06:54.471,7,0,7,177,2763.6005859375
2025-07-09 13:06:54.574,7,0,7,177,2775.244140625
2025-07-09 13:06:54.776,7,0,7,177,2794.514892578125
2025-07-09 13:06:54.874,7,0,7,177,2805.621826171875
2025-07-09 13:06:54.976,7,0,7,177,2816.928466796875
2025-07-09 13:06:55.066,7,0,7,177,2828.259765625
2025-07-09 13:06:55.172,7,0,7,177,2839.752685546875
2025-07-09 13:06:55.272,7,0,7,177,2850.267333984375
2025-07-09 13:06:55.372,7,0,7,177,2860.704833984375
2025-07-09 13:06:55.469,7,0,7,177,2871.2119140625
2025-07-09 13:06:55.676,7,0,7,177,2888.5439453125
2025-07-09 13:06:55.775,7,0,7,177,2898.751953125
2025-07-09 13:06:55.871,7,0,7,177,2909.082763671875
2025-07-09 13:06:55.968,7,0,7,177,2919.717041015625
2025-07-09 13:06:56.068,7,0,7,177,2930.177490234375
2025-07-09 13:06:56.169,7,0,7,177,2940.725830078125
2025-07-09 13:06:56.270,7,0,7,177,2951.41552734375
2025-07-09 13:06:56.371,7,0,7,177,2962.09130859375
2025-07-09 13:06:56.573,7,0,7,177,2978.163330078125
2025-07-09 13:06:56.673,7,0,7,177,2987.2802734375
2025-07-09 13:06:56.772,7,0,7,177,2996.610107421875
2025-07-09 13:06:56.868,7,0,7,177,3005.999267578125
2025-07-09 13:06:56.969,7,0,7,177,3015.498046875
