Time_Seconds,Altitude_Meters,Event_Type,Event_Message
0.125,0.00,,
0.326,0.00,,
0.427,0.01,,
0.529,0.02,,
0.631,0.06,,
0.733,0.13,,
0.834,0.24,,
0.937,0.39,,
1.037,0.57,,
1.140,0.79,,
1.241,10.42,,
1.342,10.42,,
1.443,13.31,,
1.545,16.54,,
1.647,20.10,,
1.759,24.00,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
0.125,0x0001,Roket kalkışı algılandı,0.00
1.120,0x0003,Motor yanma önlem süresi doldu,0.79
