# Simulation 3 (Up to date)
# 1847 data points written for 1 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (28,1 m/s)
#
# Vertical velocity (m/s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0
0
0
0.0040006
0.025165
0.063497
0.119
0.19168
0.28154
0.38858
0.51281
0.65423
0.81285
0.98867
1.1817
# Event LIFTOFF occurred at t=0.06 seconds
1.3919
1.6194
1.864
2.1259
2.405
2.7013
3.0149
3.3456
3.6937
4.0589
4.4414
4.8316
5.2199
5.6064
5.9909
6.3736
6.7544
7.1333
7.5103
7.8854
8.2587
8.63
8.9995
9.367
9.7327
10.097
10.458
10.818
11.177
11.533
11.887
12.239
12.59
12.939
13.285
13.63
13.974
14.316
14.658
14.999
15.339
15.679
16.018
16.356
16.693
17.029
17.365
17.699
18.033
18.366
18.699
19.03
19.361
19.691
20.02
20.348
20.676
21.003
21.329
21.654
21.978
22.302
22.626
22.95
23.274
23.597
23.921
24.245
24.568
24.892
25.215
25.539
25.862
26.186
26.509
26.832
27.156
27.479
27.802
28.125
28.448
28.771
29.094
29.417
29.74
30.062
30.385
30.709
31.033
31.357
# Event LAUNCHROD occurred at t=0.42 seconds
31.682
32.169
32.902
34.006
35.65
37.306
38.973
40.644
42.318
43.996
45.677
47.361
49.048
50.739
52.433
54.13
55.831
57.535
59.241
60.952
62.665
64.382
66.102
67.825
69.552
71.282
73.015
74.752
76.491
78.235
79.981
81.73
83.474
85.209
86.938
88.659
90.373
92.078
93.777
95.467
97.15
98.825
100.49
102.15
103.8
105.45
107.08
108.71
110.33
111.94
113.54
115.13
116.72
118.29
119.86
121.42
122.97
124.52
126.07
127.61
129.15
130.69
132.23
133.76
135.3
136.83
138.35
139.88
141.4
142.92
144.44
145.96
147.47
148.98
150.49
152
153.5
155.01
156.51
158
159.5
160.99
162.48
163.96
165.43
166.91
168.37
169.83
171.29
172.74
174.18
175.62
177.06
178.49
179.91
181.33
182.74
184.15
185.56
186.96
188.35
189.74
191.12
192.5
193.87
195.24
196.6
197.96
199.3
200.64
201.97
203.29
204.61
205.91
207.21
208.5
209.78
211.05
212.32
213.57
214.82
216.06
217.29
218.52
219.73
220.94
222.13
223.32
224.5
225.68
226.84
228
229.15
230.29
231.43
232.57
233.7
234.83
235.96
237.08
238.19
239.3
240.41
241.51
242.6
243.68
244.73
245.76
246.78
247.77
248.75
249.7
250.64
251.56
252.46
253.33
254.19
255.03
255.84
256.63
257.4
258.14
258.86
259.56
260.23
260.88
261.51
262.11
262.69
263.26
263.82
264.38
264.94
265.49
266.03
266.57
267.11
267.63
268.15
268.67
269.18
269.68
270.16
270.62
271.05
271.46
271.84
272.2
272.54
272.85
273.13
273.39
273.63
273.84
274.04
274.22
274.39
274.55
274.7
274.84
274.96
275.08
275.18
275.27
275.35
275.42
275.48
275.53
275.58
275.62
275.65
275.68
275.7
275.72
275.73
275.74
275.74
275.73
275.72
275.7
275.68
275.64
275.59
275.54
275.47
275.4
275.31
275.22
275.12
275.01
274.89
274.76
274.63
274.48
274.33
274.17
274
273.82
273.63
273.43
273.23
273.02
272.8
272.57
272.33
272.09
271.83
271.57
271.3
271.02
270.74
270.44
270.14
269.83
269.51
269.18
268.85
268.51
268.17
267.83
267.49
267.14
266.8
266.45
266.1
265.75
265.39
265.04
264.68
264.32
263.96
263.6
263.23
262.86
262.49
262.12
261.75
261.37
261
260.62
260.24
259.86
259.47
259.09
258.71
258.32
257.94
257.56
257.17
256.79
256.41
256.02
255.64
255.25
254.87
254.49
254.1
253.72
253.33
252.94
252.56
252.17
251.79
251.4
251.01
250.63
# Event BURNOUT occurred at t=6.5085 seconds
250.24
249.85
249.47
249.08
248.7
248.31
247.93
247.55
247.17
246.79
246.41
246.03
245.65
245.27
244.9
244.52
244.14
243.77
243.4
243.02
242.65
242.28
241.91
241.54
241.17
240.8
240.43
240.06
239.7
239.33
238.97
238.6
238.24
237.87
237.51
237.15
236.79
236.43
236.06
235.7
235.35
234.99
234.63
234.27
233.92
233.56
233.21
232.85
232.5
232.14
231.79
231.44
231.09
230.74
230.39
230.04
229.69
229.34
228.99
228.65
228.3
227.95
227.61
227.26
226.92
226.58
226.23
225.89
225.55
225.21
224.87
224.53
224.19
223.85
223.51
223.17
222.83
222.49
222.16
221.82
221.48
221.15
220.82
220.48
