Time_Seconds,Altitude_Meters,Event_Type,Event_Message
11.031,1606.74,,
11.140,1696.49,,
11.255,2083.80,,
11.367,2128.26,,
11.485,2038.63,,
11.597,1894.68,,
11.715,2242.97,,
11.835,1959.26,,
11.950,2055.23,,
12.053,1861.09,,
12.236,1937.41,,
12.337,2154.71,,
12.437,2313.20,,
12.539,2251.52,,
12.640,2149.29,,
12.741,1914.68,,
12.842,2230.92,,
12.944,2212.34,,
13.047,2332.15,,
13.148,-4673.91,,
13.249,2220.97,,
13.356,2167.51,,
13.473,2307.28,,
13.574,2111.71,,
13.676,2240.48,,
13.776,2177.17,,
13.877,2152.70,,
13.978,2294.39,,
14.079,2255.26,,
14.180,2379.59,,
14.283,2254.08,,
14.384,1962.33,,
14.488,2627.40,,
14.595,2516.88,,
14.700,2317.89,,
14.809,2578.66,,
14.918,2605.00,,
15.027,2521.24,,
15.134,2129.08,,
15.237,2506.32,,
15.342,2697.73,,
15.455,2266.92,,
15.559,2715.53,,
15.674,2846.03,,
15.784,2351.10,,
15.893,2664.85,,
16.000,2328.27,,
16.108,2950.61,,
16.217,2303.41,,
16.329,2685.98,,
16.430,2430.20,,
16.531,3165.13,,
16.634,2823.70,,
16.735,2749.46,,
16.845,2549.90,,
16.949,2714.01,,
17.061,2440.68,,
17.175,2777.62,,
17.288,2754.06,,
17.390,2458.76,,
17.495,3044.16,,
17.598,2674.43,,
17.699,2686.71,,
17.804,2773.88,,
17.907,2517.39,,
18.013,2553.10,,
18.114,3135.89,,
18.216,2596.88,,
18.321,3103.91,,
18.423,2736.96,,
18.526,3454.70,,
18.630,3006.03,,
18.738,2711.69,,
18.841,3002.71,,
18.950,2845.18,,
19.075,3071.63,,
19.229,2738.07,,
19.366,2595.48,,
19.500,3098.05,,
19.634,2886.79,,
19.764,2616.41,,
19.904,3087.28,,
20.041,2811.52,,
20.175,3168.14,,
20.310,3019.69,,
20.436,2938.93,,
20.557,2942.85,,
20.678,2982.81,,
20.799,9968.33,,
20.919,2687.83,,
21.051,2914.07,,
21.179,3021.53,,
21.303,2849.16,,
21.425,2829.40,,
21.539,3053.52,,
21.656,2586.36,,
21.780,3122.77,,
21.903,3126.87,,
22.022,3350.44,,
22.137,3347.61,,
22.251,2785.93,,
22.367,3063.99,,
22.489,3374.63,,
22.605,3010.80,,
22.718,2908.38,,
22.835,2921.31,,
22.949,2992.60,,
23.080,2842.87,,
23.195,3383.20,,
23.317,3739.36,,
23.432,2852.94,,
23.548,3359.18,,
23.664,3263.63,,
23.784,3474.96,,
23.901,3163.55,,
24.019,2849.72,,
24.138,3100.99,,
24.250,2986.27,,
24.372,2693.09,,
24.487,2875.03,,
24.606,3480.08,,
24.725,3284.08,,
24.841,3062.09,,
24.955,3382.04,,
25.069,3446.08,,
25.188,3303.91,,
25.308,3291.64,,
25.429,3249.11,,
25.544,3301.32,,
25.659,2855.51,,
25.778,3042.08,,
25.902,3466.41,,
26.022,3355.08,,
26.137,2861.52,,
26.253,3367.47,,
26.374,3668.83,,
26.498,3467.39,,
26.615,3043.00,,
26.734,3584.12,,
26.857,3462.92,,
26.975,3185.73,,
27.097,2919.65,,
27.198,3447.19,,
27.299,3460.31,,
27.400,3085.20,,
27.501,3336.66,,
27.602,3382.04,,
27.703,3206.43,,
27.804,2583.50,,
27.905,3202.94,,
28.006,3248.19,,
28.110,3380.18,,
28.217,3039.44,,
28.325,3336.42,,
28.433,3138.99,,
28.545,3004.85,,
28.654,3200.28,,
28.764,3333.16,,
28.873,3157.40,,
28.978,3527.22,,
29.089,3509.02,,
29.196,3074.54,,
29.303,3627.32,,
29.413,3227.25,,
29.521,3455.14,,
29.628,3594.39,,
29.735,3386.15,,
29.849,3258.85,,
29.956,3346.82,,
30.068,3228.42,,
30.178,3025.50,,
30.282,3342.93,,
30.393,3349.31,,
30.500,3452.69,,
30.614,3321.41,,
30.716,3532.57,,
30.818,3264.43,,
30.924,3509.12,,
31.025,3670.72,,
31.129,2956.44,,
31.234,3232.70,,
31.336,3417.23,,
31.458,3136.78,,
31.566,3253.59,,
31.667,3045.16,,
31.768,3613.54,,
31.872,3650.95,,
31.973,3386.08,,
32.074,3453.80,,
32.177,2829.86,,
32.284,3206.47,,
32.394,3007.75,,
32.505,2856.71,,
32.608,3512.59,,
32.723,3404.83,,
32.825,3269.24,,
32.933,3290.78,,
33.044,3727.42,,
33.152,3373.10,,
33.273,3279.78,,
33.374,3564.44,,
33.487,3071.40,,
33.596,3372.21,,
33.707,3339.78,,
33.815,3298.34,,
33.920,2870.16,,
34.034,3427.05,,
34.142,3277.37,,
34.244,3032.53,,
34.345,3738.63,,
34.446,3432.79,,
34.551,3060.56,,
34.652,2793.97,,
34.755,3403.78,,
34.861,3072.03,,
34.963,2924.27,,
35.065,3371.06,,
35.171,2768.72,,
35.273,3244.73,,
35.380,3293.36,,
35.481,3214.31,,
35.589,3470.21,,
35.690,3210.27,,
35.796,3439.53,,
35.897,3029.65,,
35.998,3492.44,,
36.100,2844.28,,
36.201,3364.13,,
36.302,2813.50,,
36.411,3140.13,,
36.511,3050.64,,
36.618,3106.10,,
36.719,3178.09,,
36.822,2918.26,,
36.923,3080.88,,
37.026,2818.56,,
37.128,3074.50,,
37.231,3144.26,,
37.391,2978.97,,
37.521,3009.05,,
37.647,3016.33,,
37.763,2699.80,,
37.889,3161.39,,
38.009,2616.52,,
38.135,3065.34,,
38.272,3257.51,,
38.389,3563.80,,
38.517,2969.02,,
38.649,3093.57,,
38.771,3485.01,,
38.896,2911.51,,
39.023,2879.45,,
39.142,2739.99,,
39.263,3050.86,,
39.400,3251.20,,
39.527,3211.08,,
39.659,2801.33,,
39.784,2932.16,,
39.916,3005.38,,
40.039,9281.90,,
40.157,2999.25,,
40.278,2908.75,,
40.406,3586.60,,
40.528,2968.10,,
40.650,2772.86,,
40.767,2576.19,,
40.895,2940.16,,
41.023,2721.71,,
41.143,2773.94,,
41.260,2433.53,,
41.382,2604.68,,
41.504,2689.34,,
41.634,2693.67,,
41.758,2584.09,,
41.877,2993.25,,
41.995,2963.35,,
42.113,2833.00,,
42.234,2901.83,,
42.357,2866.68,,
42.481,2816.17,,
42.604,2652.08,,
42.737,2799.21,,
42.850,3113.79,,
42.967,2786.81,,
43.084,2461.02,,
43.205,2634.73,,
43.333,3103.11,,
43.451,2586.72,,
43.578,2598.33,,
43.701,2527.16,,
43.820,2653.02,,
43.937,2344.52,,
44.060,2631.57,,
44.181,2667.02,,
44.298,2507.67,,
44.424,2427.46,,
44.596,2633.27,,
44.703,2756.62,,
44.810,2427.29,,
44.931,2528.25,,
45.036,2182.86,,
45.143,2446.28,,
45.252,2459.56,,
45.369,2308.87,,
45.470,2547.48,,
45.575,2719.07,,
45.684,2200.98,,
45.794,2312.35,,
45.905,2025.38,,
46.014,2175.97,,
46.119,2577.66,,
46.226,2365.02,,
46.334,2347.38,,
46.440,2224.63,,
46.541,2475.14,,
46.642,2111.31,,
46.749,2391.71,,
46.864,2661.88,,
46.982,2539.41,,
47.083,1986.19,,
47.184,2305.06,,
47.285,2410.75,,
47.390,2138.91,,
47.491,2034.67,,
47.599,2560.86,,
47.700,2546.47,,
47.803,2183.92,,
47.906,2103.62,,
48.007,2341.65,,
48.120,2164.57,,
48.230,2435.88,,
48.341,2297.12,,
48.442,1883.70,,
48.544,1574.81,,
48.647,2099.58,,
48.752,2041.07,,
48.854,2122.65,,
48.965,1971.56,,
49.074,2351.61,,
49.186,1757.33,,
49.296,1523.61,,
49.413,2229.25,,
49.521,1674.73,,
49.640,1993.96,,
49.753,2053.44,,
49.875,1893.97,,
49.985,1838.46,,
50.094,2104.98,,
50.195,1640.11,,
50.297,1896.98,,
50.398,2034.54,,
50.499,1663.05,,
50.599,1962.39,,
50.700,1962.70,,
50.805,1571.62,,
50.907,1138.69,,
51.008,2147.08,,
51.110,2002.21,,
51.216,1813.48,,
51.329,1461.70,,
51.431,1731.33,,
51.540,1529.82,,
51.648,1853.68,,
51.751,1215.99,,
51.852,1704.43,,
51.953,1603.66,,
52.055,1670.08,,
52.157,1946.88,,
52.259,1477.79,,
52.364,1684.96,,
52.468,1567.14,,
52.574,1878.79,,
52.686,1606.11,,
52.793,1415.39,,
52.900,1158.10,,
53.007,1548.47,,
53.117,1532.60,,
53.227,1177.78,,
53.339,1272.67,,
53.450,1180.30,,
53.556,1360.17,,
53.680,671.11,,
53.802,1201.25,,
53.919,1131.75,,
54.036,1307.72,,
54.161,1144.87,,
54.276,1467.39,,
54.401,1293.00,,
54.520,954.81,,
54.638,1082.22,,
54.757,1074.92,,
54.874,961.09,,
54.994,-5300.36,,
55.114,1098.66,,
55.232,818.42,,
55.356,1080.41,,
55.474,869.74,,
55.601,940.90,,
55.722,1180.69,,
55.842,1067.69,,
55.959,881.14,,
56.079,1011.22,,
56.202,918.62,,
56.326,915.61,,
56.455,1140.39,,
56.577,959.07,,
56.701,896.65,,
56.823,789.68,,
56.943,717.44,,
57.064,671.19,,
57.188,844.17,,
57.316,919.31,,
57.440,360.10,,
57.561,647.71,,
57.685,703.36,,
57.813,677.91,,
57.933,533.96,,
58.059,282.72,,
58.186,396.98,,
58.306,946.11,,
58.439,761.41,,
58.574,575.79,,
58.698,365.57,,
58.818,242.61,,
58.940,302.51,,
59.065,363.13,,
59.184,447.10,,
59.316,421.13,,
59.439,106.54,,
59.558,458.25,,
59.681,315.91,,
59.806,366.88,,
59.935,572.92,,
60.059,571.03,,
60.177,210.42,,
60.308,289.21,,
60.432,238.08,,
60.550,-37.08,,
60.658,-15.49,,
60.762,-95.21,,
60.865,232.65,,
60.966,197.98,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
0.560,0x0001,Roket kalkışı algılandı,-150.24
4.661,0x0003,Motor yanma önlem süresi doldu,954.07
12.655,0x0007,Minimum irtifa eşiği aşıldı,2149.29
30.760,0x000F,Roket gövde açısı/yatay eksen ivmesi fazla,3532.57
59.157,0x00CF,"Roket irtifası belirlenen irtifanın altına indi, Ana paraşüt açma emri oluşturuldu",447.10
