Time_Seconds,Altitude_Meters,Event_Type,Event_Message
39.874,3380.18,,
40.048,3039.44,,
40.215,3336.42,,
40.389,3138.99,,
40.568,3004.85,,
40.748,3200.28,,
40.913,3333.16,,
41.085,3157.40,,
41.267,3527.22,,
41.454,3509.02,,
41.640,3074.54,,
41.810,3627.32,,
41.975,3227.25,,
42.144,3455.14,,
42.317,3594.39,,
42.473,3386.15,,
42.637,3258.85,,
42.799,3346.82,,
42.957,3228.42,,
43.112,3025.50,,
43.273,3342.93,,
43.427,3349.31,,
43.586,3452.69,,
43.732,3321.41,,
43.885,3532.57,,
44.057,3264.43,,
44.226,3509.12,,
44.382,3670.72,,
44.539,2956.44,,
44.706,3232.70,,
44.876,3417.23,,
45.057,3136.78,,
45.223,3253.59,,
45.388,3045.16,,
45.569,3613.54,,
45.730,3650.95,,
45.901,3386.08,,
46.070,3453.80,,
46.257,2829.86,,
46.422,3206.47,,
46.596,3007.75,,
46.758,2856.71,,
46.926,3512.59,,
47.090,3404.83,,
47.257,3269.24,,
47.416,3290.78,,
47.578,3727.42,,
47.743,3373.10,,
47.909,3279.78,,
48.079,3564.44,,
48.248,3071.40,,
48.412,3372.21,,
48.575,3339.78,,
48.736,3298.34,,
48.896,2870.16,,
49.055,3427.05,,
49.221,3277.37,,
49.377,3032.53,,
49.534,3738.63,,
49.697,3432.79,,
49.857,3060.56,,
50.015,2793.97,,
50.184,3403.78,,
50.356,3072.03,,
50.518,2924.27,,
50.689,3371.06,,
50.849,2768.72,,
51.009,3244.73,,
51.175,3293.36,,
51.341,3214.31,,
51.508,3470.21,,
51.672,3210.27,,
51.841,3439.53,,
52.000,3029.65,,
52.171,3492.44,,
52.337,2844.28,,
52.517,3364.13,,
52.691,2813.50,,
52.874,3140.13,,
53.072,3050.64,,
53.261,3106.10,,
53.446,3178.09,,
53.620,2918.26,,
53.777,3080.88,,
53.936,2818.56,,
54.115,3074.50,,
54.285,3144.26,,
54.455,2978.97,,
54.627,3009.05,,
54.802,3016.33,,
54.976,2699.80,,
55.134,3161.39,,
55.321,2616.52,,
55.514,3065.34,,
55.704,3257.51,,
55.879,3563.80,,
56.041,2969.02,,
56.204,3093.57,,
56.368,3485.01,,
56.547,2911.51,,
56.706,2879.45,,
56.874,2739.99,,
57.041,3050.86,,
57.201,3251.20,,
57.366,3211.08,,
57.528,2801.33,,
57.689,2932.16,,
57.845,3005.38,,
58.015,9281.90,,
58.187,2999.25,,
58.355,2908.75,,
58.520,3586.60,,
58.684,2968.10,,
58.849,2772.86,,
59.007,2576.19,,
59.184,2940.16,,
59.339,2721.71,,
59.502,2773.94,,
59.671,2433.53,,
59.840,2604.68,,
60.007,2689.34,,
60.170,2693.67,,
60.327,2584.09,,
60.494,2993.25,,
60.644,2963.35,,
60.803,2833.00,,
60.972,2901.83,,
61.146,2866.68,,
61.319,2816.17,,
61.498,2652.08,,
61.687,2799.21,,
61.868,3113.79,,
62.039,2786.81,,
62.208,2461.02,,
62.387,2634.73,,
62.563,3103.11,,
62.734,2586.72,,
62.899,2598.33,,
63.059,2527.16,,
63.217,2653.02,,
63.384,2344.52,,
63.556,2631.57,,
63.718,2667.02,,
63.880,2507.67,,
64.043,2427.46,,
64.210,2633.27,,
64.381,2756.62,,
64.550,2427.29,,
64.714,2528.25,,
64.881,2182.86,,
65.044,2446.28,,
65.207,2459.56,,
65.379,2308.87,,
65.544,2547.48,,
65.712,2719.07,,
65.877,2200.98,,
66.053,2312.35,,
66.217,2025.38,,
66.377,2175.97,,
66.551,2577.66,,
66.723,2365.02,,
66.886,2347.38,,
67.060,2224.63,,
67.245,2475.14,,
67.407,2111.31,,
67.582,2391.71,,
67.749,2661.88,,
67.925,2539.41,,
68.091,1986.19,,
68.259,2305.06,,
68.433,2410.75,,
68.607,2138.91,,
68.775,2034.67,,
68.944,2560.86,,
69.109,2546.47,,
69.275,2183.92,,
69.441,2103.62,,
69.607,2341.65,,
69.771,2164.57,,
69.937,2435.88,,
70.105,2297.12,,
70.274,1883.70,,
70.454,1574.81,,
70.636,2099.58,,
70.803,2041.07,,
70.978,2122.65,,
71.173,1971.56,,
71.354,2351.61,,
71.537,1757.33,,
71.713,1523.61,,
71.892,2229.25,,
72.057,1674.73,,
72.222,1993.96,,
72.389,2053.44,,
72.556,1893.97,,
72.732,1838.46,,
72.899,2104.98,,
73.069,1640.11,,
73.237,1896.98,,
73.410,2034.54,,
73.578,1663.05,,
73.749,1962.39,,
73.923,1962.70,,
74.090,1571.62,,
74.257,1138.69,,
74.434,2147.08,,
74.601,2002.21,,
74.771,1813.48,,
74.943,1461.70,,
75.107,1731.33,,
75.283,1529.82,,
75.450,1853.68,,
75.620,1215.99,,
75.784,1704.43,,
75.951,1603.66,,
76.120,1670.08,,
76.304,1946.88,,
76.477,1477.79,,
76.652,1684.96,,
76.832,1567.14,,
77.006,1878.79,,
77.199,1606.11,,
77.381,1415.39,,
77.573,1158.10,,
77.750,1548.47,,
77.928,1532.60,,
78.099,1177.78,,
78.263,1272.67,,
78.453,1180.30,,
78.628,1360.17,,
78.803,671.11,,
78.986,1201.25,,
79.164,1131.75,,
79.343,1307.72,,
79.522,1144.87,,
79.707,1467.39,,
79.890,1293.00,,
80.083,954.81,,
80.281,1082.22,,
80.463,1074.92,,
80.641,961.09,,
80.809,-5300.36,,
80.985,1098.66,,
81.152,818.42,,
81.329,1080.41,,
81.509,869.74,,
81.696,940.90,,
81.893,1180.69,,
82.065,1067.69,,
82.241,881.14,,
82.433,1011.22,,
82.665,918.62,,
82.872,915.61,,
83.069,1140.39,,
83.269,959.07,,
83.461,896.65,,
83.646,789.68,,
83.815,717.44,,
83.990,671.19,,
84.159,844.17,,
84.328,919.31,,
84.502,360.10,,
84.671,647.71,,
84.846,703.36,,
85.019,677.91,,
85.204,533.96,,
85.386,282.72,,
85.562,396.98,,
85.737,946.11,,
85.903,761.41,,
86.081,575.79,,
86.259,365.57,,
86.432,242.61,,
86.612,302.51,,
86.779,363.13,,
86.949,447.10,,
87.129,421.13,,
87.307,106.54,,
87.473,458.25,,
87.646,315.91,,
87.811,366.88,,
87.987,572.92,,
88.150,571.03,,
88.321,210.42,,
88.496,289.21,,
88.658,238.08,,
88.824,-37.08,,
88.994,-15.49,,
89.166,-95.21,,
89.335,232.65,,
89.524,197.98,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
0.511,0x0001,Roket kalkışı algılandı,-323.95
4.843,0x0003,Motor yanma önlem süresi doldu,433.09
14.561,0x0007,Minimum irtifa eşiği aşıldı,1861.09
28.837,0x0017,Roket irtifası alçalmaya başladı,2942.85
29.075,0x0037,Sürüklenme paraşütü açma emri oluşturuldu,2982.81
81.336,0x0077,Roket irtifası belirlenen irtifanın altına indi,1080.41
81.531,0x00F7,Ana paraşüt açma emri oluşturuldu,869.74
