Time_Seconds,Altitude_Meters,Event_Type,Event_Message
14.519,2521.24,,
14.623,2129.08,,
14.739,2506.32,,
14.928,2697.73,,
15.032,2266.92,,
15.135,2715.53,,
15.236,2846.03,,
15.357,2351.10,,
15.474,2664.85,,
15.583,2328.27,,
15.690,2950.61,,
15.797,2303.41,,
15.907,2685.98,,
16.013,2430.20,,
16.123,3165.13,,
16.236,2823.70,,
16.344,2749.46,,
16.446,2549.90,,
16.552,2714.01,,
16.654,2440.68,,
16.759,2777.62,,
16.867,2754.06,,
16.978,2458.76,,
17.083,3044.16,,
17.187,2674.43,,
17.297,2686.71,,
17.400,2773.88,,
17.503,2517.39,,
17.605,2553.10,,
17.800,3135.89,,
17.909,2596.88,,
18.016,3103.91,,
18.117,2736.96,,
18.239,3454.70,,
18.355,3006.03,,
18.458,2711.69,,
18.563,3002.71,,
18.664,2845.18,,
18.769,3071.63,,
18.879,2738.07,,
19.070,2595.48,,
19.173,3098.05,,
19.285,2886.79,,
19.397,2616.41,,
19.507,3087.28,,
19.610,2811.52,,
19.715,3168.14,,
19.912,3019.69,,
20.023,2938.93,,
20.125,2942.85,,
20.233,2982.81,,
20.334,9968.33,,
20.443,2687.83,,
20.545,2914.07,,
20.646,3021.53,,
20.752,2849.16,,
20.873,2829.40,,
20.985,3053.52,,
21.103,2586.36,,
21.220,3122.77,,
21.339,3126.87,,
21.450,3350.44,,
21.562,3347.61,,
21.680,2785.93,,
21.804,3063.99,,
21.925,3374.63,,
22.043,3010.80,,
22.157,2908.38,,
22.271,2921.31,,
22.394,2992.60,,
22.514,2842.87,,
22.639,3383.20,,
22.764,3739.36,,
22.888,2852.94,,
23.001,3359.18,,
23.113,3263.63,,
23.232,3474.96,,
23.347,3163.55,,
23.462,2849.72,,
23.658,3100.99,,
23.766,2986.27,,
23.869,2693.09,,
23.981,2875.03,,
24.094,3480.08,,
24.206,3284.08,,
24.314,3062.09,,
24.425,3382.04,,
24.540,3446.08,,
24.643,3303.91,,
24.745,3291.64,,
24.848,3249.11,,
24.951,3301.32,,
25.054,2855.51,,
25.156,3042.08,,
25.259,3466.41,,
25.363,3355.08,,
25.467,2861.52,,
25.569,3367.47,,
25.755,3668.83,,
25.860,3467.39,,
25.966,3043.00,,
26.068,3584.12,,
26.169,3462.92,,
26.289,3185.73,,
26.420,2919.65,,
26.523,3447.19,,
26.670,3460.31,,
26.779,3085.20,,
26.890,3336.66,,
27.014,3382.04,,
27.125,3206.43,,
27.236,2583.50,,
27.357,3202.94,,
27.468,3248.19,,
27.571,3380.18,,
27.765,3039.44,,
27.866,3336.42,,
27.980,3138.99,,
28.089,3004.85,,
28.190,3200.28,,
28.291,3333.16,,
28.393,3157.40,,
28.499,3527.22,,
28.615,3509.02,,
28.742,3074.54,,
28.924,3627.32,,
29.042,3227.25,,
29.144,3455.14,,
29.253,3594.39,,
29.356,3386.15,,
29.460,3258.85,,
29.578,3346.82,,
29.681,3228.42,,
29.786,3025.50,,
29.887,3342.93,,
29.989,3349.31,,
30.092,3452.69,,
30.193,3321.41,,
30.295,3532.57,,
30.397,3264.43,,
30.511,3509.12,,
30.616,3670.72,,
30.723,2956.44,,
30.840,3232.70,,
30.943,3417.23,,
31.049,3136.78,,
31.150,3253.59,,
31.257,3045.16,,
31.364,3613.54,,
31.472,3650.95,,
31.574,3386.08,,
31.683,3453.80,,
31.876,2829.86,,
31.980,3206.47,,
32.085,3007.75,,
32.190,2856.71,,
32.293,3512.59,,
32.407,3404.83,,
32.510,3269.24,,
32.610,3290.78,,
32.721,3727.42,,
32.837,3373.10,,
32.939,3279.78,,
33.041,3564.44,,
33.143,3071.40,,
33.247,3372.21,,
33.348,3339.78,,
33.450,3298.34,,
33.553,2870.16,,
33.655,3427.05,,
33.763,3277.37,,
33.869,3032.53,,
33.976,3738.63,,
34.081,3432.79,,
34.192,3060.56,,
34.295,2793.97,,
34.413,3403.78,,
34.519,3072.03,,
34.624,2924.27,,
34.727,3371.06,,
34.829,2768.72,,
34.930,3244.73,,
35.033,3293.36,,
35.147,3214.31,,
35.260,3470.21,,
35.366,3210.27,,
35.468,3439.53,,
35.572,3029.65,,
35.673,3492.44,,
35.776,2844.28,,
35.882,3364.13,,
35.994,2813.50,,
36.097,3140.13,,
36.200,3050.64,,
36.302,3106.10,,
36.415,3178.09,,
36.598,2918.26,,
36.703,3080.88,,
36.804,2818.56,,
36.912,3074.50,,
37.022,3144.26,,
37.131,2978.97,,
37.233,3009.05,,
37.341,3016.33,,
37.442,2699.80,,
37.547,3161.39,,
37.648,2616.52,,
37.754,3065.34,,
37.855,3257.51,,
37.967,3563.80,,
38.076,2969.02,,
38.180,3093.57,,
38.282,3485.01,,
38.390,2911.51,,
38.503,2879.45,,
38.625,2739.99,,
38.728,3050.86,,
38.833,3251.20,,
38.941,3211.08,,
39.129,2801.33,,
39.245,2932.16,,
39.347,3005.38,,
39.450,9281.90,,
39.561,2999.25,,
39.667,2908.75,,
39.768,3586.60,,
39.872,2968.10,,
39.980,2772.86,,
40.087,2576.19,,
40.191,2940.16,,
40.292,2721.71,,
40.394,2773.94,,
40.498,2433.53,,
40.608,2604.68,,
40.723,2689.34,,
40.825,2693.67,,
40.926,2584.09,,
41.032,2993.25,,
41.149,2963.35,,
41.254,2833.00,,
41.359,2901.83,,
41.463,2866.68,,
41.564,2816.17,,
41.679,2652.08,,
41.789,2799.21,,
41.896,3113.79,,
42.007,2786.81,,
42.117,2461.02,,
42.223,2634.73,,
42.341,3103.11,,
42.458,2586.72,,
42.559,2598.33,,
42.663,2527.16,,
42.780,2653.02,,
42.881,2344.52,,
42.995,2631.57,,
43.096,2667.02,,
43.197,2507.67,,
43.307,2427.46,,
43.424,2633.27,,
43.526,2756.62,,
43.655,2427.29,,
43.758,2528.25,,
43.862,2182.86,,
44.051,2446.28,,
44.163,2459.56,,
44.268,2308.87,,
44.370,2547.48,,
44.471,2719.07,,
44.583,2200.98,,
44.692,2312.35,,
44.798,2025.38,,
44.909,2175.97,,
45.022,2577.66,,
45.131,2365.02,,
45.246,2347.38,,
45.366,2224.63,,
45.470,2475.14,,
45.573,2111.31,,
45.679,2391.71,,
45.860,2661.88,,
45.966,2539.41,,
46.077,1986.19,,
46.198,2305.06,,
46.323,2410.75,,
46.443,2138.91,,
46.561,2034.67,,
46.671,2560.86,,
46.787,2546.47,,
46.893,2183.92,,
47.003,2103.62,,
47.113,2341.65,,
47.217,2164.57,,
47.320,2435.88,,
47.430,2297.12,,
47.619,1883.70,,
47.724,1574.81,,
47.827,2099.58,,
47.931,2041.07,,
48.039,2122.65,,
48.142,1971.56,,
48.252,2351.61,,
48.357,1757.33,,
48.465,1523.61,,
48.572,2229.25,,
48.688,1674.73,,
48.802,1993.96,,
48.914,2053.44,,
49.021,1893.97,,
49.207,1838.46,,
49.320,2104.98,,
49.424,1640.11,,
49.556,1896.98,,
49.673,2034.54,,
49.780,1663.05,,
49.889,1962.39,,
49.994,1962.70,,
50.179,1571.62,,
50.289,1138.69,,
50.396,2147.08,,
50.503,2002.21,,
50.617,1813.48,,
50.735,1461.70,,
50.837,1731.33,,
50.947,1529.82,,
51.050,1853.68,,
51.153,1215.99,,
51.256,1704.43,,
51.358,1603.66,,
51.459,1670.08,,
51.561,1946.88,,
51.663,1477.79,,
51.765,1684.96,,
51.871,1567.14,,
51.974,1878.79,,
52.076,1606.11,,
52.190,1415.39,,
52.330,1158.10,,
52.478,1548.47,,
52.618,1532.60,,
52.741,1177.78,,
52.854,1272.67,,
52.966,1180.30,,
53.074,1360.17,,
53.182,671.11,,
53.285,1201.25,,
53.393,1131.75,,
53.494,1307.72,,
53.596,1144.87,,
53.697,1467.39,,
53.798,1293.00,,
53.902,954.81,,
54.014,1082.22,,
54.117,1074.92,,
54.218,961.09,,
54.324,-5300.36,,
54.438,1098.66,,
54.550,818.42,,
54.651,1080.41,,
54.759,869.74,,
54.870,940.90,,
54.985,1180.69,,
55.096,1067.69,,
55.200,881.14,,
55.304,1011.22,,
55.409,918.62,,
55.510,915.61,,
55.614,1140.39,,
55.719,959.07,,
55.906,896.65,,
56.011,789.68,,
56.122,717.44,,
56.233,671.19,,
56.359,844.17,,
56.472,919.31,,
56.600,360.10,,
56.719,647.71,,
56.839,703.36,,
56.952,677.91,,
57.060,533.96,,
57.168,282.72,,
57.283,396.98,,
57.390,946.11,,
57.495,761.41,,
57.598,575.79,,
57.706,365.57,,
57.820,242.61,,
58.007,302.51,,
58.111,363.13,,
58.214,447.10,,
58.316,421.13,,
58.417,106.54,,
58.529,458.25,,
58.643,315.91,,
58.753,366.88,,
58.859,572.92,,
58.973,571.03,,
59.093,210.42,,
59.204,289.21,,
59.312,238.08,,
59.511,-37.08,,
59.629,-15.49,,
59.740,-95.21,,
59.851,232.65,,
59.954,197.98,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
0.564,0x0001,Roket kalkışı algılandı,-150.24
4.561,0x0003,Motor yanma önlem süresi doldu,954.07
12.066,0x0007,Minimum irtifa eşiği aşıldı,1914.68
30.362,0x000F,Roket gövde açısı/yatay eksen ivmesi fazla,3264.43
33.960,0x003F,"Roket irtifası alçalmaya başladı, Sürüklenme paraşütü açma emri oluşturuldu",3738.63
58.156,0x00FF,"Roket irtifası belirlenen irtifanın altına indi, Ana paraşüt açma emri oluşturuldu",363.13
