Time_Seconds,Altitude_Meters,Event_Type,Event_Message
39.012,3586.60,,
39.134,2968.10,,
39.235,2772.86,,
39.336,2576.19,,
39.442,2940.16,,
39.558,2721.71,,
39.664,2773.94,,
39.770,2433.53,,
39.878,2604.68,,
39.986,2689.34,,
40.089,2693.67,,
40.193,2584.09,,
40.296,2993.25,,
40.402,2963.35,,
40.591,2833.00,,
40.693,2901.83,,
40.794,2866.68,,
40.899,2816.17,,
41.009,2652.08,,
41.114,2799.21,,
41.222,3113.79,,
41.323,2786.81,,
41.427,2461.02,,
41.539,2634.73,,
41.650,3103.11,,
41.757,2586.72,,
41.862,2598.33,,
41.975,2527.16,,
42.079,2653.02,,
42.185,2344.52,,
42.288,2631.57,,
42.396,2667.02,,
42.501,2507.67,,
42.608,2427.46,,
42.721,2633.27,,
42.835,2756.62,,
42.936,2427.29,,
43.053,2528.25,,
43.155,2182.86,,
43.264,2446.28,,
43.374,2459.56,,
43.481,2308.87,,
43.588,2547.48,,
43.696,2719.07,,
43.809,2200.98,,
43.923,2312.35,,
44.040,2025.38,,
44.155,2175.97,,
44.270,2577.66,,
44.399,2365.02,,
44.507,2347.38,,
44.623,2224.63,,
44.734,2475.14,,
44.835,2111.31,,
44.939,2391.71,,
45.040,2661.88,,
45.141,2539.41,,
45.242,1986.19,,
45.349,2305.06,,
45.457,2410.75,,
45.559,2138.91,,
45.661,2034.67,,
45.763,2560.86,,
45.864,2546.47,,
45.969,2183.92,,
46.072,2103.62,,
46.173,2341.65,,
46.278,2164.57,,
46.398,2435.88,,
46.505,2297.12,,
46.611,1883.70,,
46.719,1574.81,,
46.821,2099.58,,
46.924,2041.07,,
47.027,2122.65,,
47.128,1971.56,,
47.229,2351.61,,
47.332,1757.33,,
47.435,1523.61,,
47.540,2229.25,,
47.642,1674.73,,
47.749,1993.96,,
47.864,2053.44,,
47.974,1893.97,,
48.091,1838.46,,
48.193,2104.98,,
48.299,1640.11,,
48.407,1896.98,,
48.512,2034.54,,
48.626,1663.05,,
48.735,1962.39,,
48.842,1962.70,,
48.944,1571.62,,
49.049,1138.69,,
49.160,2147.08,,
49.271,2002.21,,
49.374,1813.48,,
49.486,1461.70,,
49.596,1731.33,,
49.706,1529.82,,
49.810,1853.68,,
49.923,1215.99,,
50.047,1704.43,,
50.147,1603.66,,
50.249,1670.08,,
50.352,1946.88,,
50.462,1477.79,,
50.566,1684.96,,
50.679,1567.14,,
50.789,1878.79,,
50.891,1606.11,,
51.004,1415.39,,
51.113,1158.10,,
51.221,1548.47,,
51.336,1532.60,,
51.437,1177.78,,
51.545,1272.67,,
51.659,1180.30,,
51.760,1360.17,,
51.863,671.11,,
51.964,1201.25,,
52.066,1131.75,,
52.169,1307.72,,
52.276,1144.87,,
52.380,1467.39,,
52.484,1293.00,,
52.586,954.81,,
52.689,1082.22,,
52.791,1074.92,,
52.898,961.09,,
53.018,-5300.36,,
53.129,1098.66,,
53.233,818.42,,
53.335,1080.41,,
53.453,869.74,,
53.556,940.90,,
53.658,1180.69,,
53.760,1067.69,,
53.862,881.14,,
53.964,1011.22,,
54.066,918.62,,
54.168,915.61,,
54.279,1140.39,,
54.382,959.07,,
54.484,896.65,,
54.588,789.68,,
54.692,717.44,,
54.806,671.19,,
54.909,844.17,,
55.013,919.31,,
55.115,360.10,,
55.216,647.71,,
55.318,703.36,,
55.420,677.91,,
55.521,533.96,,
55.626,282.72,,
55.732,396.98,,
55.838,946.11,,
55.959,761.41,,
56.062,575.79,,
56.169,365.57,,
56.280,242.61,,
56.388,302.51,,
56.500,363.13,,
56.608,447.10,,
56.710,421.13,,
56.815,106.54,,
56.924,458.25,,
57.038,315.91,,
57.143,366.88,,
57.256,572.92,,
57.359,571.03,,
57.462,210.42,,
57.574,289.21,,
57.678,238.08,,
57.788,-37.08,,
57.890,-15.49,,
58.008,-95.21,,
58.109,232.65,,
58.223,197.98,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
0.656,0x0001,Roket kalkışı algılandı,-150.24
4.761,0x0003,Motor yanma önlem süresi doldu,954.07
12.054,0x0007,Minimum irtifa eşiği aşıldı,1914.68
29.673,0x000F,Roket gövde açısı/yatay eksen ivmesi fazla,3264.43
33.357,0x003F,"Roket irtifası alçalmaya başladı, Sürüklenme paraşütü açma emri oluşturuldu",3432.79
56.568,0x00FF,"Roket irtifası belirlenen irtifanın altına indi, Ana paraşüt açma emri oluşturuldu",447.10
